id,province,city,barangay,latitude,logitude
249174,AGUSAN DEL NORTE,CABADBARAN CITY,CALAMBA,9.07656002044672,125.70329284668001
249195,AGUSAN DEL NORTE,CABADBARAN CITY,CALIBUNAN,9.0948600769043,125.54894256591801
249092,AGUSAN DEL NORTE,CABADBARAN CITY,COMAGASCAS,9.1124696731568,125.552291870117
248893,AGUSAN DEL NORTE,CABADBARAN CITY,CONCEPCION,9.21636962890636,125.758331298828
249044,AGUSAN DEL NORTE,CABADBARAN CITY,DEL PILAR,9.14820957183844,125.57415771484399
249132,AGUSAN DEL NORTE,CABADBARAN CITY,KATUGASAN,9.10758972167974,125.58489990234399
249094,AGUSAN DEL NORTE,CABADBARAN CITY,KAUSWAGAN,9.11231040954596,125.54728698730499
249211,AGUSAN DEL NORTE,CABADBARAN CITY,LA UNION,9.05916976928711,125.56329345703101
249162,AGUSAN DEL NORTE,CABADBARAN CITY,MABINI,9.0948600769043,125.54894256591801
249150,AGUSAN DEL NORTE,CABADBARAN CITY,MAHABA,9.077509880065971,125.74566650390601
249166,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 1,9.10746955871588,125.542709350586
249175,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 10,9.10486030578608,125.551231384277
249177,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 11,9.10313034057623,125.546676635742
249178,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 12,9.09463977813715,125.54736328125
249165,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 2,9.111459732055721,125.54411315918001
249164,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 3,9.10673999786383,125.53752136230499
249173,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 4,9.0943603515625,125.544067382812
249172,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 5,9.09702968597412,125.54419708251999
249163,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 6,9.10766983032232,125.54637908935499
249160,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 7,9.11246013641369,125.551429748535
249170,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 8,9.10498046875011,125.54665374755899
249161,AGUSAN DEL NORTE,CABADBARAN CITY,POBLACION 9,9.10486030578608,125.551231384277
249099,AGUSAN DEL NORTE,CABADBARAN CITY,PUTING BATO,9.1438999176026,125.763389587402
249215,AGUSAN DEL NORTE,CABADBARAN CITY,SANGHAN,9.07322025299072,125.582550048828
249193,AGUSAN DEL NORTE,CABADBARAN CITY,SORIANO,9.0722599029541,125.55908966064501
249168,AGUSAN DEL NORTE,CABADBARAN CITY,TOLOSA,9.0928897857666,125.53204345703101
249276,AGUSAN DEL NORTE,CARMEN,CAHAYAGAN,9.02488040924084,125.24984741211
249237,AGUSAN DEL NORTE,CARMEN,GOSOON,9.05545043945312,125.226997375488
249392,AGUSAN DEL NORTE,CARMEN,MANOLIGAO,8.901579856872619,125.235580444336
249360,AGUSAN DEL NORTE,CARMEN,POBLACION,8.99149036407471,125.306396484375
249356,AGUSAN DEL NORTE,CARMEN,ROJALES,8.93397998809826,125.262557983398
249265,AGUSAN DEL NORTE,CARMEN,SAN AGUSTIN,9.03295993804932,125.219703674317
249300,AGUSAN DEL NORTE,CARMEN,TAGCATONG,8.98486042022711,125.22791290283199
249198,AGUSAN DEL NORTE,CARMEN,VINAPOR,9.0643100738526,125.210311889648
248518,AGUSAN DEL NORTE,JABONGA,A. BELTRAN,9.38420963287365,125.59973907470699
248535,AGUSAN DEL NORTE,JABONGA,BALEGUIAN,9.353240013122619,125.544868469238
248597,AGUSAN DEL NORTE,JABONGA,BANGONAY,9.32065963745117,125.55087280273399
248397,AGUSAN DEL NORTE,JABONGA,BUNGA,9.40322017669683,125.482650756836
248601,AGUSAN DEL NORTE,JABONGA,COLORADO,9.312580108642688,125.52725219726601
248567,AGUSAN DEL NORTE,JABONGA,CUYAGO,9.33339023590088,125.548500061035
248621,AGUSAN DEL NORTE,JABONGA,LIBAS,9.31754970550543,125.743530273438
248537,AGUSAN DEL NORTE,JABONGA,MAGDAGOOC,9.34976959228516,125.50109100341801
248572,AGUSAN DEL NORTE,JABONGA,MAGSAYSAY,9.32691955566412,125.54776763916
248516,AGUSAN DEL NORTE,JABONGA,MARAIGING,9.370499610900989,125.744400024414
248562,AGUSAN DEL NORTE,JABONGA,POBLACION,9.33236026763927,125.525077819824
248508,AGUSAN DEL NORTE,JABONGA,SAN JOSE,9.36748981475836,125.469848632812
248479,AGUSAN DEL NORTE,JABONGA,SAN PABLO,9.36913967132563,125.491439819336
248412,AGUSAN DEL NORTE,JABONGA,SAN VICENTE,9.391989707946891,125.46240234375
248573,AGUSAN DEL NORTE,JABONGA,SANTO NIÑO,9.31707954406744,125.513343811035
248499,AGUSAN DEL NORTE,KITCHARAO,BANGAYAN,9.38436985015875,125.557472229004
248448,AGUSAN DEL NORTE,KITCHARAO,CANAWAY,9.41654014587408,125.558662414551
248414,AGUSAN DEL NORTE,KITCHARAO,HINIMBANGAN,9.41038036346441,125.633499145508
248467,AGUSAN DEL NORTE,KITCHARAO,JALIOBONG,9.39669036865234,125.558639526367
248415,AGUSAN DEL NORTE,KITCHARAO,MAHAYAHAY,9.41024017333984,125.62368774414101
248391,AGUSAN DEL NORTE,KITCHARAO,POBLACION,9.4415798187257,125.619697570801
248450,AGUSAN DEL NORTE,KITCHARAO,SAN ISIDRO,9.41024017333984,125.62368774414101
248425,AGUSAN DEL NORTE,KITCHARAO,SAN ROQUE,9.42558002471924,125.563056945801
248410,AGUSAN DEL NORTE,KITCHARAO,SANGAY,9.42669010162359,125.599411010742
249911,AGUSAN DEL NORTE,LAS NIEVES,AMBACON,8.74215030670172,125.64244842529301
249875,AGUSAN DEL NORTE,LAS NIEVES,BALUNGAGAN,8.74882030487061,125.52986145019501
249861,AGUSAN DEL NORTE,LAS NIEVES,BONIFACIO,8.760680198669549,125.64501953125
249936,AGUSAN DEL NORTE,LAS NIEVES,CAMBOAYON,8.74063968658453,125.651321411133
249944,AGUSAN DEL NORTE,LAS NIEVES,CONSORCIA,8.70026969909668,125.550079345703
249879,AGUSAN DEL NORTE,LAS NIEVES,DURIAN,8.66631031036377,125.446273803711
249878,AGUSAN DEL NORTE,LAS NIEVES,IBUAN,8.77245044708263,125.504913330078
249862,AGUSAN DEL NORTE,LAS NIEVES,KATIPUNAN,8.760680198669549,125.64501953125
249868,AGUSAN DEL NORTE,LAS NIEVES,LINGAYAO,8.7562303543092,125.60131072998001
249866,AGUSAN DEL NORTE,LAS NIEVES,MALICATO,8.76097965240479,125.633041381836
249906,AGUSAN DEL NORTE,LAS NIEVES,MANINGALAO,8.74402999877924,125.60101318359399
249894,AGUSAN DEL NORTE,LAS NIEVES,MARCOS CALO,8.74586009979254,125.66515350341801
249927,AGUSAN DEL NORTE,LAS NIEVES,MAT-I,8.70055961608898,125.610282897949
249907,AGUSAN DEL NORTE,LAS NIEVES,PINANA-AN,8.70055961608898,125.610282897949
249870,AGUSAN DEL NORTE,LAS NIEVES,POBLACION,8.75234985351562,125.620849609375
249898,AGUSAN DEL NORTE,LAS NIEVES,ROSARIO,8.74215030670172,125.64244842529301
249897,AGUSAN DEL NORTE,LAS NIEVES,SAN ISIDRO,8.74215030670172,125.64244842529301
249926,AGUSAN DEL NORTE,LAS NIEVES,SAN ROQUE,8.698470115661731,125.660362243652
249869,AGUSAN DEL NORTE,LAS NIEVES,TINUCORAN,8.7562303543092,125.60131072998001
249268,AGUSAN DEL NORTE,MAGALLANES,BUHANG,9.039870262146051,125.53868103027399
249259,AGUSAN DEL NORTE,MAGALLANES,CALOC-AN,9.05263042449945,125.57080841064501
