region_id,region,region_alias,province_id,province,city_id,city,barangay_id,barangay,population,province_cleaned,full_match_successful
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1294,BUTUAN CITY,34236,NONG-NONG,1343,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1297,JABONGA,34294,SAN JOSE,977,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34372,SANTA ANA,2501,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1297,JABONGA,34296,SAN VICENTE,1747,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1302,SANTIAGO,34361,TAGBUYACAN,2086,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1302,SANTIAGO,34360,SAN ISIDRO,2334,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1302,SANTIAGO,34359,POBLACION I,5442,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1302,SANTIAGO,34358,LA PAZ,1520,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1302,SANTIAGO,34357,JAGUPIT,2254,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1302,SANTIAGO,34356,CURVA,2041,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34355,TRIANGULO,2762,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34354,TALISAY,3668,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34353,SANTA ANA,2110,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34352,PUNTA,3613,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34351,BARANGAY 7,1636,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34350,BARANGAY 6,1466,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34349,BARANGAY 5,1506,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34348,BARANGAY 4,822,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34347,BARANGAY 3,969,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34346,BARANGAY 2,1216,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34345,BARANGAY 1,1159,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34344,KINABJANGAN,3591,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34343,JAGUIMITAN,1374,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1302,SANTIAGO,34362,ESTANISLAO MORGADO,1347,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34342,CULIT,3074,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1302,SANTIAGO,34363,POBLACION II,3931,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34366,CABAYAWA,1335,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1294,BUTUAN CITY,34214,PIANING,1845,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1304,REMEDIOS T. ROMUALDEZ,34385,POBLACION II,2027,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1304,REMEDIOS T. ROMUALDEZ,34384,TAGBONGABONG,1963,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1304,REMEDIOS T. ROMUALDEZ,34383,SAN ANTONIO,1958,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1304,REMEDIOS T. ROMUALDEZ,34382,PANAYTAYON,1077,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1304,REMEDIOS T. ROMUALDEZ,34381,HUMILOG,1675,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1304,REMEDIOS T. ROMUALDEZ,34380,BASILISA,2092,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1304,REMEDIOS T. ROMUALDEZ,34379,BALANGBALANG,2362,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1304,REMEDIOS T. ROMUALDEZ,34378,POBLACION I (AGAY),2581,AGUSAN DEL NORTE,0
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34377,DO_A TELESFORA,2470,AGUSAN DEL NORTE,0
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34376,VICTORY,974,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34375,TINIGBASAN,796,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34374,TAGPANGAHOY,434,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34373,TAGMAMARKAY,1845,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34371,POBLACION 2,2501,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34370,POBLACION 1,1647,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34369,LAWIGAN,520,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34368,LA FRATERNIDAD,1933,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34367,DO_A ROSARIO,2331,AGUSAN DEL NORTE,0
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1303,TUBAY,34365,BINUANGAN,1139,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1297,JABONGA,34295,SAN PABLO,957,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34341,CUBI-CUBI,1291,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1301,NASIPIT,34339,ATA-ATAHON,1614,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1299,LAS NIEVES,34315,MANINGALAO,1450,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1299,LAS NIEVES,34314,MALICATO,1044,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1299,LAS NIEVES,34313,LINGAYAO,2419,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1299,LAS NIEVES,34312,KATIPUNAN,1121,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1299,LAS NIEVES,34311,CONSORCIA,1337,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1299,LAS NIEVES,34310,BONIFACIO,1544,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1299,LAS NIEVES,34309,AMBACON,1144,AGUSAN DEL NORTE,1
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1298,KITCHARAO,34308,SONGKOY,1817,AGUSAN DEL NORTE,0
14,CARAGA,REGION XIII,66,AGUSAN DEL NORTE,1298,KITCHARAO,34307,CROSSING,3103,AGUSAN DEL NORTE,0
